sentence_id,sentence_text,token_text,pos_tag,dep_relation,lemma,is_stop,is_punct
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",second,ADV,advmod,second,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",largest,ADJ,amod,large,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",city,NOUN,attr,city,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",after,SCONJ,mark,after,True,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",tottori,PROPN,nsubj,tottori,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",located,VERB,advcl,locate,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",in,ADP,prep,in,True,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",the,DET,det,the,True,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",southest,NOUN,pobj,southest,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",in,ADP,prep,in,True,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",tottori,NOUN,pobj,tottori,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",",",PUNCT,punct,",",False,True
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",japan,PROPN,conj,japan,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",",",PUNCT,punct,",",False,True
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",facing,VERB,advcl,face,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",the,DET,det,the,True,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",sea,NOUN,dobj,sea,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",of,ADP,prep,of,True,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",japan,PROPN,pobj,japan,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",",",PUNCT,punct,",",False,True
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",and,CCONJ,cc,and,True,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",adjacented,VERB,conj,adjacente,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",to,PART,aux,to,True,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",shimane,VERB,xcomp,shimane,False,False
154,"yonago (  ; - shi ) is the second largest city after tottori located in the southest in tottori , japan , facing the sea of japan , and adjacented to shimane .",.,PUNCT,punct,.,False,True
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",nguyen,PROPN,poss,nguyen,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",'s,PART,case,'s,True,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",short,ADJ,amod,short,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",film,NOUN,nsubj,film,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",",",PUNCT,punct,",",False,True
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",'',PUNCT,punct,'',False,True
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",the,DET,det,the,True,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",potential,ADJ,amod,potential,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",wives,NOUN,appos,wife,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",of,ADP,prep,of,True,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",norman,PROPN,compound,norman,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",mao,PROPN,pobj,mao,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",'',PUNCT,punct,'',False,True
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",narrated,VERB,acl,narrate,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",by,ADP,agent,by,True,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",george,PROPN,compound,george,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",takei,PROPN,pobj,takei,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",",",PUNCT,punct,",",False,True
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",screened,VERB,acl,screen,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",at,ADP,prep,at,True,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",the,DET,det,the,True,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",short,ADJ,amod,short,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",film,NOUN,compound,film,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",corner,NOUN,pobj,corner,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",at,ADP,prep,at,True,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",the,DET,det,the,True,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",cannes,PROPN,compound,cannes,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",film,PROPN,compound,film,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",festival,PROPN,pobj,festival,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",",",PUNCT,punct,",",False,True
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",la,PROPN,nsubj,la,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",shorts,VERB,ROOT,short,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",fest,ADJ,advmod,f,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",",",PUNCT,punct,",",False,True
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",and,CCONJ,cc,and,True,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",the,DET,det,the,True,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",asian,PROPN,amod,asian,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",american,PROPN,nmod,american,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",international,PROPN,compound,international,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",film,NOUN,compound,film,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",festival,PROPN,conj,festival,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",(,PUNCT,punct,(,False,True
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",nyc,PROPN,appos,nyc,False,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",),PUNCT,punct,),False,True
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",among,ADP,prep,among,True,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",others,NOUN,pobj,other,True,False
155,"nguyen 's short film , '' the potential wives of norman mao '' narrated by george takei , screened at the short film corner at the cannes film festival , la shorts fest , and the asian american international film festival ( nyc ) among others .",.,PUNCT,punct,.,False,True
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",bob,PROPN,compound,bob,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",lanier,PROPN,nsubj,lanier,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",(,PUNCT,punct,(,False,True
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",march,PROPN,appos,march,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",10,NUM,nummod,10,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",",",PUNCT,punct,",",False,True
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",1925,NUM,nummod,1925,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",--,PUNCT,punct,--,False,True
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",december,PROPN,appos,december,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",20,NUM,nummod,20,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",",",PUNCT,punct,",",False,True
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",2014,NUM,nummod,2014,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",),PUNCT,punct,),False,True
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",was,AUX,ROOT,be,True,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",a,DET,det,a,True,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",businessman,NOUN,attr,businessman,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",in,ADP,prep,in,True,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",the,DET,det,the,True,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",real,ADJ,amod,real,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",estate,NOUN,compound,estate,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",industry,NOUN,pobj,industry,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",(,PUNCT,punct,(,False,True
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",landar,NOUN,appos,landar,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",),PUNCT,punct,),False,True
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",who,PRON,nsubj,who,True,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",served,VERB,relcl,serve,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",as,ADP,prep,as,True,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",mayor,NOUN,pobj,mayor,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",of,ADP,prep,of,True,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",the,DET,det,the,True,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",city,NOUN,pobj,city,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",of,ADP,prep,of,True,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",houston,PROPN,pobj,houston,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",",",PUNCT,punct,",",False,True
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",texas,PROPN,appos,texas,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",from,ADP,prep,from,True,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",1992,NUM,pobj,1992,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",to,ADP,prep,to,True,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",1998,NUM,pobj,1998,False,False
156,"bob lanier ( march 10 , 1925 -- december 20 , 2014 ) was a businessman in the real estate industry ( landar ) who served as mayor of the city of houston , texas from 1992 to 1998 .",.,PUNCT,punct,.,False,True
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",it,PRON,nsubjpass,it,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",was,AUX,auxpass,be,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",truncated,VERB,ROOT,truncate,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",to,ADP,prep,to,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",ny,PROPN,pobj,ny,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",383,NUM,nummod,383,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",in,ADP,prep,in,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",scottsville,NOUN,pobj,scottsville,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",in,ADP,prep,in,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",the,DET,det,the,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",late,ADJ,amod,late,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",1970s,NOUN,pobj,1970,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",",",PUNCT,punct,",",False,True
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",at,ADP,prep,at,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",which,DET,det,which,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",time,NOUN,pcomp,time,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",the,DET,det,the,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",former,ADJ,amod,former,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",routing,NOUN,nsubj,routing,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",of,ADP,prep,of,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",ny,PROPN,pobj,ny,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",251,NUM,nummod,251,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",between,ADP,prep,between,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",scottsville,NOUN,pobj,scottsville,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",and,CCONJ,cc,and,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",gates,NOUN,conj,gate,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",became,VERB,advcl,become,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",part,NOUN,attr,part,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",of,ADP,prep,of,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",an,DET,det,an,True,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",extended,ADJ,amod,extended,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",ny,PROPN,pobj,ny,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",386,NUM,nummod,386,False,False
157,"it was truncated to ny 383 in scottsville in the late 1970s , at which time the former routing of ny 251 between scottsville and gates became part of an extended ny 386 .",.,PUNCT,punct,.,False,True
158,"alexander himself recognized that the idea of memorial reconstruction did not apply perfectly to the two plays he studied , which possessed problematical features that could not be explained this way ; he maintained that the quartos of the two early histories were '' partial '' memorial reconstructions .",alexander,PROPN,nsubj,alexander,False,False
158,"alexander himself recognized that the idea of memorial reconstruction did not apply perfectly to the two plays he studied , which possessed problematical features that could not be explained this way ; he maintained that the quartos of the two early histories were '' partial '' memorial reconstructions .",himself,PRON,appos,himself,True,False
158,"alexander himself recognized that the idea of memorial reconstruction did not apply perfectly to the two plays he studied , which possessed problematical features that could not be explained this way ; he maintained that the quartos of the two early histories were '' partial '' memorial reconstructions .",recognized,VERB,ccomp,recognize,False,False
158,"alexander himself recognized that the idea of memorial reconstruction did not apply perfectly to the two plays he studied , which possessed problematical features that could not be explained this way ; he maintained that the quartos of the two early histories were '' partial '' memorial reconstructions .",that,SCONJ,mark,that,True,False
158,"alexander himself recognized that the idea of memorial reconstruction did not apply perfectly to the two plays he studied , which possessed problematical features that could not be explained this way ; he maintained that the quartos of the two early histories were '' partial '' memorial reconstructions .",the,DET,det,the,True,False
158,"alexander himself recognized that the idea of memorial reconstruction did not apply perfectly to the two plays he studied , which possessed problematical features that could not be explained this way ; he maintained that the quartos of the two early histories were '' partial '' memorial reconstructions .",idea,NOUN,nsubj,idea,False,False
158,"alexander himself recognized that the idea of memorial reconstruction did not apply perfectly to the two plays he studied , which possessed problematical features that could not be explained this way ; he maintained that the quartos of the two early histories were '' partial '' memorial reconstructions .",of,ADP,prep,of,True,False
158,"alexander himself recognized that the idea of memorial reconstruction did not apply perfectly to the two plays he studied , which possessed problematical features that could not be explained this way ; he maintained that the quartos of the two early histories were '' partial '' memorial reconstructions .",memorial,ADJ,amod,memorial,False,False
158,"alexander himself recognized that the idea of memorial reconstruction did not apply perfectly to the two plays he studied , which possessed problematical features that could not be explained this way ; he maintained that the quartos of the two early histories were '' partial '' memorial reconstructions .",reconstruction,NOUN,pobj,reconstruction,False,False
158,"alexander himself recognized that the idea of memorial reconstruction did not apply perfectly to the two plays he studied , which possessed problematical features that could not be explained this way ; he maintained that the quartos of the two early histories were '' partial '' memorial reconstructions .",did,AUX,aux,do,True,False
158,"alexander himself recognized that the idea of memorial reconstruction did not apply perfectly to the two plays he studied , which possessed problematical features that could not be explained this way ; he maintained that the quartos of the two early histories were '' partial '' memorial reconstructions .",not,PART,neg,not,True,False
